id_distrito,nome,id_municipio,sigla_uf
110001535,Santo Antônio d'Oeste,1100015,RO
110001530,Rolim de Moura do Guaporé,1100015,RO
110001505,Alta Floresta D'Oeste,1100015,RO
110001520,Izidolândia,1100015,RO
110001515,Filadélfia d'Oeste,1100015,RO
110001525,Nova Gease d'Oeste,1100015,RO
110002305,Ariquemes,1100023,RO
110003105,Cabixi,1100031,RO
110004910,Riozinho,1100049,RO
110004905,Cacoal,1100049,RO
110005605,Cerejeiras,1100056,RO
110006405,Colorado do Oeste,1100064,RO
110007205,Corumbiara,1100072,RO
110008005,Costa Marques,1100080,RO
110008015,Príncipe da Beira,1100080,RO
110009812,Novo Paraíso,1100098,RO
110009810,Boa Vista do Pacarana,1100098,RO
110009818,Nova Esperança,1100098,RO
110009815,Flor da Serra,1100098,RO
110009805,Espigão D'Oeste,1100098,RO
110010612,Iata,1100106,RO
110010622,Surpresa,1100106,RO
110010605,Guajará-Mirim,1100106,RO
110011425,Tarilândia,1100114,RO
110011420,Santa Cruz da Serra,1100114,RO
110011410,Bom Jesus,1100114,RO
110011405,Jaru,1100114,RO
110012220,Nova Colina,1100122,RO
110012225,Nova Londrina,1100122,RO
110012205,Ji-Paraná,1100122,RO
110013005,Machadinho D'Oeste,1100130,RO
110013015,Oriente Novo,1100130,RO
110013020,Quinto BEC,1100130,RO
110013025,Tabajara,1100130,RO
110014805,Nova Brasilândia D'Oeste,1100148,RO
110015525,Rondominas,1100155,RO
110015505,Ouro Preto do Oeste,1100155,RO
110018905,Pimenta Bueno,1100189,RO
110018915,Marco Rondon,1100189,RO
110020540,São Carlos,1100205,RO
110020515,Calama,1100205,RO
110020520,Jaci Paraná,1100205,RO
110020545,Vista Alegre do Abunã,1100205,RO
110020505,Porto Velho,1100205,RO
110020530,Nazaré,1100205,RO
110020525,Mutum Paraná,1100205,RO
110020517,Extrema,1100205,RO
110020516,Demarcação,1100205,RO
110020510,Abunã,1100205,RO
110020535,Nova Califórnia,1100205,RO
110020518,Fortaleza do Abunã,1100205,RO
110025425,Vila Bandeira Branca,1100254,RO
110025430,Vila Camargo,1100254,RO
110025420,Novo Riachuelo,1100254,RO
110025415,Estrela de Rondônia,1100254,RO
110025405,Presidente Médici,1100254,RO
110026205,Rio Crespo,1100262,RO
110028805,Rolim de Moura,1100288,RO
110029605,Santa Luzia D'Oeste,1100296,RO
110030405,Vilhena,1100304,RO
110032005,São Miguel do Guaporé,1100320,RO
110032020,Santana do Guaporé,1100320,RO
110033812,Jacynópolis,1100338,RO
110033815,Nova Dimensão,1100338,RO
110033805,Nova Mamoré,1100338,RO
110033820,Palmeiras,1100338,RO
110033810,Araras,1100338,RO
110034625,Tancredópolis,1100346,RO
110034605,Alvorada D'Oeste,1100346,RO
110034630,Terra Boa,1100346,RO
110037905,Alto Alegre dos Parecis,1100379,RO
110040305,Alto Paraíso,1100403,RO
110045205,Buritis,1100452,RO
110050205,Novo Horizonte do Oeste,1100502,RO
110060105,Cacaulândia,1100601,RO
110070005,Campo Novo de Rondônia,1100700,RO
110080905,Candeias do Jamari,1100809,RO
110080920,Rio Preto do Candeias,1100809,RO
110090805,Castanheiras,1100908,RO
110092405,Chupinguaia,1100924,RO
110094005,Cujubim,1100940,RO
110100515,Colina Verde,1101005,RO
110100505,Governador Jorge Teixeira,1101005,RO
110110405,Itapuã do Oeste,1101104,RO
110120305,Ministro Andreazza,1101203,RO
110130205,Mirante da Serra,1101302,RO
110140105,Monte Negro,1101401,RO
110143505,Nova União,1101435,RO
110145005,Parecis,1101450,RO
110146805,Pimenteiras do Oeste,1101468,RO
110147605,Primavera de Rondônia,1101476,RO
110148405,São Felipe D'Oeste,1101484,RO
110149205,São Francisco do Guaporé,1101492,RO
110150005,Seringueiras,1101500,RO
110155905,Teixeirópolis,1101559,RO
110160905,Theobroma,1101609,RO
110170805,Urupá,1101708,RO
110175705,Vale do Anari,1101757,RO
110180705,Vale do Paraíso,1101807,RO
120001305,Acrelândia,1200013,AC
120005405,Assis Brasil,1200054,AC
120010405,Brasiléia,1200104,AC
120013805,Bujari,1200138,AC
120017905,Capixaba,1200179,AC
120020305,Cruzeiro do Sul,1200203,AC
120025205,Epitaciolândia,1200252,AC
120030205,Feijó,1200302,AC
120032805,Jordão,1200328,AC
120033605,Mâncio Lima,1200336,AC
120034405,Manoel Urbano,1200344,AC
120035105,Marechal Thaumaturgo,1200351,AC
120038505,Plácido de Castro,1200385,AC
120038510,Campinas,1200385,AC
120039305,Porto Walter,1200393,AC
120040105,Rio Branco,1200401,AC
120042705,Rodrigues Alves,1200427,AC
120043505,Santa Rosa do Purus,1200435,AC
120045005,Senador Guiomard,1200450,AC
120050005,Sena Madureira,1200500,AC
120060905,Tarauacá,1200609,AC
120070805,Xapuri,1200708,AC
120080705,Porto Acre,1200807,AC
130002905,Alvarães,1300029,AM
130006005,Amaturá,1300060,AM
130008605,Anamã,1300086,AM
130010205,Anori,1300102,AM
130014405,Apuí,1300144,AM
130020105,Atalaia do Norte,1300201,AM
130030010,Murutinga,1300300,AM
130030005,Autazes,1300300,AM
130040905,Barcelos,1300409,AM
130050810,Ariaú,1300508,AM
130050805,Barreirinha,1300508,AM
130050812,Cametá,1300508,AM
130050815,Freguesia do Andirá,1300508,AM
130050820,Pedras,1300508,AM
130060705,Benjamin Constant,1300607,AM
130063105,Beruri,1300631,AM
130068015,Massauari,1300680,AM
130068010,Lago Preto,1300680,AM
130068005,Boa Vista do Ramos,1300680,AM
130070605,Boca do Acre,1300706,AM
130070610,Floriano Peixoto,1300706,AM
130080505,Borba,1300805,AM
130083905,Caapiranga,1300839,AM
130090405,Canutama,1300904,AM
130100105,Carauari,1301001,AM
130110005,Careiro,1301100,AM
130115905,Careiro da Várzea,1301159,AM
130120905,Coari,1301209,AM
130130805,Codajás,1301308,AM
130130810,Badajos,1301308,AM
130140705,Eirunepé,1301407,AM
130150605,Envira,1301506,AM
130160505,Fonte Boa,1301605,AM
130165405,Guajará,1301654,AM
130170405,Humaitá,1301704,AM
130180305,Ipixuna,1301803,AM
130185210,Ariaú,1301852,AM
130185220,Lago do Limão,1301852,AM
130185205,Iranduba,1301852,AM
130185215,Cacau Pirêra,1301852,AM
130185225,Paricatuba,1301852,AM
130190210,Amatari,1301902,AM
130190205,Itacoatiara,1301902,AM
130195105,Itamarati,1301951,AM
130200905,Itapiranga,1302009,AM
130210805,Japurá,1302108,AM
130220705,Juruá,1302207,AM
130230605,Jutaí,1302306,AM
130240505,Lábrea,1302405,AM
130250405,Manacapuru,1302504,AM
130255305,Manaquiri,1302553,AM
130260305,Manaus,1302603,AM
130270205,Manicoré,1302702,AM
130280105,Maraã,1302801,AM
130290015,Repartimento,1302900,AM
130290010,Osório da Fonseca,1302900,AM
130290005,Maués,1302900,AM
130300705,Nhamundá,1303007,AM
130310605,Nova Olinda do Norte,1303106,AM
130320505,Novo Airão,1303205,AM
130330405,Novo Aripuanã,1303304,AM
130340305,Parintins,1303403,AM
130340310,Mocambo,1303403,AM
130350205,Pauini,1303502,AM
130353605,Presidente Figueiredo,1303536,AM
130353610,Balbina,1303536,AM
130356905,Rio Preto da Eva,1303569,AM
130360105,Santa Isabel do Rio Negro,1303601,AM
130370005,Santo Antônio do Içá,1303700,AM
130380915,Içana,1303809,AM
130380920,São Felipe,1303809,AM
130380905,São Gabriel da Cachoeira,1303809,AM
130380912,Cucui,1303809,AM
130390815,Santa Rita,1303908,AM
130390805,São Paulo de Olivença,1303908,AM
130395705,São Sebastião do Uatumã,1303957,AM
130400505,Silves,1304005,AM
130406205,Tabatinga,1304062,AM
130410405,Tapauá,1304104,AM
130420305,Tefé,1304203,AM
130423705,Tonantins,1304237,AM
130426005,Uarini,1304260,AM
130430205,Urucará,1304302,AM
130440105,Urucurituba,1304401,AM
130440110,Augusto Montenegro,1304401,AM
140002705,Amajari,1400027,RR
140005005,Alto Alegre,1400050,RR
140010005,Boa Vista,1400100,RR
140015905,Bonfim,1400159,RR
140017505,Cantá,1400175,RR
140020905,Caracaraí,1400209,RR
140023305,Caroebe,1400233,RR
140028205,Iracema,1400282,RR
140030805,Mucajaí,1400308,RR
140040705,Normandia,1400407,RR
140045605,Pacaraima,1400456,RR
140047205,Rorainópolis,1400472,RR
140050605,São João da Baliza,1400506,RR
140060505,São Luiz,1400605,RR
140070405,Uiramutã,1400704,RR
150010710,Beja,1500107,PA
150010705,Abaetetuba,1500107,PA
150013105,Abel Figueiredo,1500131,PA
150020610,Guajará-Miri,1500206,PA
150020605,Acará,1500206,PA
150020615,Jaguarari,1500206,PA
150030505,Afuá,1500305,PA
150034705,Água Azul do Norte,1500347,PA
150040405,Alenquer,1500404,PA
150050305,Almeirim,1500503,PA
150050310,Arumanduba,1500503,PA
150050315,Monte Dourado,1500503,PA
150060207,Castelo dos Sonhos,1500602,PA
150060205,Altamira,1500602,PA
150070105,Anajás,1500701,PA
150080005,Ananindeua,1500800,PA
150085905,Anapu,1500859,PA
150090915,Emboraí,1500909,PA
150090920,Itapixuna,1500909,PA
150090905,Augusto Corrêa,1500909,PA
150090910,Aturiaí,1500909,PA
150095805,Aurora do Pará,1500958,PA
150100605,Aveiro,1501006,PA
150100610,Brasília Legal,1501006,PA
150100615,Pinhel,1501006,PA
150110510,Pedreira,1501105,PA
150110505,Bagre,1501105,PA
150120430,Umarizal do Tocantins,1501204,PA
150120420,São Joaquim do Ituquara,1501204,PA
150120405,Baião,1501204,PA
150120410,Joana Peres,1501204,PA
150125305,Bannach,1501253,PA
150130310,Murucupi,1501303,PA
150130305,Barcarena,1501303,PA
150140205,Belém,1501402,PA
150140250,Entroncamento,1501402,PA
150140255,Guamá,1501402,PA
150140260,Icoaraci,1501402,PA
150140265,Mosqueiro,1501402,PA
150140275,Sacramenta,1501402,PA
150140267,Outeiro,1501402,PA
150140245,Bengui,1501402,PA
150145105,Belterra,1501451,PA
150150110,Benfica,1501501,PA
150150105,Benevides,1501501,PA
150157605,Bom Jesus do Tocantins,1501576,PA
150160005,Bonito,1501600,PA
150170940,Vila do Treme,1501709,PA
150170920,Nova Mocajuba,1501709,PA
150170915,Caratateua,1501709,PA
150170905,Bragança,1501709,PA
150170910,Almoço,1501709,PA
150170930,Tijoca,1501709,PA
150172505,Brasil Novo,1501725,PA
150175805,Brejo Grande do Araguaia,1501758,PA
150175815,São Raimundo do Araguaia,1501758,PA
150178205,Breu Branco,1501782,PA
150180820,São Miguel dos Macacos,1501808,PA
150180810,Antônio Lemos,1501808,PA
150180805,Breves,1501808,PA
150180815,Curumu,1501808,PA
150190705,Bujaru,1501907,PA
150190710,Guajará-Açu,1501907,PA
150195605,Cachoeira do Piriá,1501956,PA
150200405,Cachoeira do Arari,1502004,PA
150210325,Juaba,1502103,PA
150210315,Curuçambaba,1502103,PA
150210336,Torres do Cupijó,1502103,PA
150210307,Areião,1502103,PA
150210310,Carapajó,1502103,PA
150210320,Januacoeli,1502103,PA
150210340,Vila do Carmo do Tocantins,1502103,PA
150210305,Cametá,1502103,PA
150210330,Moiraba,1502103,PA
150215205,Canaã dos Carajás,1502152,PA
150220205,Capanema,1502202,PA
150220215,Tauari,1502202,PA
150220210,Mirasselvas,1502202,PA
150230105,Capitão Poço,1502301,PA
150240005,Castanhal,1502400,PA
150240010,Apeú,1502400,PA
150250905,Chaves,1502509,PA
150250910,São Sebastião de Viçosa,1502509,PA
150260805,Colares,1502608,PA
150270705,Conceição do Araguaia,1502707,PA
150275605,Concórdia do Pará,1502756,PA
150276405,Cumaru do Norte,1502764,PA
150277205,Curionópolis,1502772,PA
150280610,Piriá,1502806,PA
150280605,Curralinho,1502806,PA
150285505,Curuá,1502855,PA
150290525,Murajá,1502905,PA
150290520,Lauro Sodré,1502905,PA
150290540,Ponta de Ramos,1502905,PA
150290505,Curuçá,1502905,PA
150293905,Dom Eliseu,1502939,PA
150295405,Eldorado dos Carajás,1502954,PA
150300208,Nova Maracanã,1503002,PA
150300205,Faro,1503002,PA
150304405,Floresta do Araguaia,1503044,PA
150307705,Garrafão do Norte,1503077,PA
150309305,Goianésia do Pará,1503093,PA
150310105,Gurupá,1503101,PA
150310115,Itatupã,1503101,PA
150310110,Carrazedo,1503101,PA
150320010,Caripi,1503200,PA
150320005,Igarapé-Açu,1503200,PA
150330905,Igarapé-Miri,1503309,PA
150330910,Maiauatá,1503309,PA
150340805,Inhangapi,1503408,PA
150345705,Ipixuna do Pará,1503457,PA
150350705,Irituia,1503507,PA
150360605,Itaituba,1503606,PA
150370505,Itupiranga,1503705,PA
150375405,Jacareacanga,1503754,PA
150375420,Porto Rico,1503754,PA
150380405,Jacundá,1503804,PA
150390305,Juruti,1503903,PA
150400005,Limoeiro do Ajuru,1504000,PA
150405905,Mãe do Rio,1504059,PA
150410905,Magalhães Barata,1504109,PA
150410910,Cafezal,1504109,PA
150420805,Marabá,1504208,PA
150430740,São Roberto,1504307,PA
150430705,Maracanã,1504307,PA
150430715,Boa Esperança,1504307,PA
150440620,Monte Alegre do Maú,1504406,PA
150440605,Marapanim,1504406,PA
150440615,Matapiquara,1504406,PA
150440610,Marudá,1504406,PA
150440622,Praia de Marudá,1504406,PA
150442205,Marituba,1504422,PA
150445505,Medicilândia,1504455,PA
150445535,União da Floresta,1504455,PA
150450510,Areias,1504505,PA
150450505,Melgaço,1504505,PA
150460405,Mocajuba,1504604,PA
150460415,São Pedro de Viseu,1504604,PA
150470305,Moju,1504703,PA
150470310,Cairari,1504703,PA
150480205,Monte Alegre,1504802,PA
150490115,São Miguel do Pracuúba,1504901,PA
150490105,Muaná,1504901,PA
150490110,São Francisco da Jararaca,1504901,PA
150495005,Nova Esperança do Piriá,1504950,PA
150497605,Nova Ipixuna,1504976,PA
150500705,Nova Timboteua,1505007,PA
150500710,Timboteua,1505007,PA
150503105,Novo Progresso,1505031,PA
150506420,Maracajá,1505064,PA
150506410,Belo Monte do Pará,1505064,PA
150506405,Novo Repartimento,1505064,PA
150506440,Vitória da Conquista,1505064,PA
150510605,Óbidos,1505106,PA
150520505,Oeiras do Pará,1505205,PA
150530405,Oriximiná,1505304,PA
150540305,Ourém,1505403,PA
150543705,Ourilândia do Norte,1505437,PA
150548605,Pacajá,1505486,PA
150549405,Palestina do Pará,1505494,PA
150550205,Paragominas,1505502,PA
150553605,Parauapebas,1505536,PA
150555105,Pau D'Arco,1505551,PA
150560105,Peixe-Boi,1505601,PA
150560110,Tauarizinho,1505601,PA
150563505,Piçarra,1505635,PA
150565005,Placas,1505650,PA
150570005,Ponta de Pedras,1505700,PA
150580905,Portel,1505809,PA
150590815,Vilarinho do Monte,1505908,PA
150590810,Veiros,1505908,PA
150590805,Porto de Moz,1505908,PA
150600510,Pacoval,1506005,PA
150600505,Prainha,1506005,PA
150610405,Primavera,1506104,PA
150611205,Quatipuru,1506112,PA
150613805,Redenção,1506138,PA
150616105,Rio Maria,1506161,PA
150618705,Rondon do Pará,1506187,PA
150619505,Rurópolis,1506195,PA
150619515,Divinópolis,1506195,PA
150620305,Salinópolis,1506203,PA
150630220,Jubim,1506302,PA
150630215,Joanes,1506302,PA
150630205,Salvaterra,1506302,PA
150630210,Condeixa,1506302,PA
150630225,Monsarás,1506302,PA
150635105,Santa Bárbara do Pará,1506351,PA
150640105,Santa Cruz do Arari,1506401,PA
150650010,Americano,1506500,PA
150650005,Santa Isabel do Pará,1506500,PA
150650015,Caraparu,1506500,PA
150655905,Santa Luzia do Pará,1506559,PA
150658310,Casa de Tábua,1506583,PA
150658315,Nova Esperança,1506583,PA
150658305,Santa Maria das Barreiras,1506583,PA
150660905,Santa Maria do Pará,1506609,PA
150670805,Santana do Araguaia,1506708,PA
150680735,Mujuí dos Campos,1506807,PA
150680705,Santarém,1506807,PA
150680730,Curuai,1506807,PA
150680725,Boim,1506807,PA
150680710,Alter do Chão,1506807,PA
150690605,Santarém Novo,1506906,PA
150700315,São Raimundo de Borralhos,1507003,PA
150700310,Espírito Santo do Tauá,1507003,PA
150700305,Santo Antônio do Tauá,1507003,PA
150710210,Perseverança,1507102,PA
150710205,São Caetano de Odivelas,1507102,PA
150715105,São Domingos do Araguaia,1507151,PA
150720105,São Domingos do Capim,1507201,PA
150730035,Vila Lindoeste,1507300,PA
150730005,São Félix do Xingu,1507300,PA
150730025,Taboca,1507300,PA
150730030,Vila Ladeira Vermelha,1507300,PA
150730040,Vila Nereu,1507300,PA
150740905,São Francisco do Pará,1507409,PA
150745805,São Geraldo do Araguaia,1507458,PA
150746605,São João da Ponta,1507466,PA
150747410,Japerica,1507474,PA
150747405,São João de Pirabas,1507474,PA
150750810,Apinagés,1507508,PA
150750805,São João do Araguaia,1507508,PA
150760710,Caju,1507607,PA
150760720,Urucuriteua,1507607,PA
150760705,São Miguel do Guamá,1507607,PA
150760715,Urucuri,1507607,PA
150770605,São Sebastião da Boa Vista,1507706,PA
150775505,Sapucaia,1507755,PA
150780505,Senador José Porfírio,1507805,PA
150790405,Soure,1507904,PA
150795305,Tailândia,1507953,PA
150796105,Terra Alta,1507961,PA
150797905,Terra Santa,1507979,PA
150800105,Tomé-Açu,1508001,PA
150803505,Tracuateua,1508035,PA
150805005,Trairão,1508050,PA
150808405,Tucumã,1508084,PA
150810005,Tucuruí,1508100,PA
150812605,Ulianópolis,1508126,PA
150815910,Alvorada,1508159,PA
150815905,Uruará,1508159,PA
150820905,Vigia,1508209,PA
150820915,Porto Salvo,1508209,PA
150830820,São José do Gurupi,1508308,PA
150830805,Viseu,1508308,PA
150830815,Fernandes Belo,1508308,PA
150830825,São José do Piriá,1508308,PA
150835705,Vitória do Xingu,1508357,PA
150840705,Xinguara,1508407,PA
160005505,Serra do Navio,1600055,AP
160005510,Cachaço,1600055,AP
160010505,Amapá,1600105,AP
160010515,Sucuriju,1600105,AP
160015405,Pedra Branca do Amapari,1600154,AP
160020415,Lourenço,1600204,AP
160020410,Cunani,1600204,AP
160020405,Calçoene,1600204,AP
160021205,Cutias,1600212,AP
160023805,Ferreira Gomes,1600238,AP
160025305,Itaubal,1600253,AP
160027905,Laranjal do Jari,1600279,AP
160030310,Bailique,1600303,AP
160030311,Carapanantuba,1600303,AP
160030324,São Joaquim do Pacuí,1600303,AP
160030305,Macapá,1600303,AP
160030312,Fazendinha,1600303,AP
160040215,Mazagão Velho,1600402,AP
160040205,Mazagão,1600402,AP
160040208,Carvão,1600402,AP
160050105,Oiapoque,1600501,AP
160050110,Clevelândia do Norte,1600501,AP
160050115,Vila Velha,1600501,AP
160053505,Porto Grande,1600535,AP
160055005,Pracuúba,1600550,AP
160060010,Igarapé do Lago,1600600,AP
160060020,Piaçacá,1600600,AP
160060023,Pirativa,1600600,AP
160060005,Santana,1600600,AP
160060015,Ilha de Santana,1600600,AP
160060007,Anauerapucu,1600600,AP
160070905,Tartarugalzinho,1600709,AP
160080805,Vitória do Jari,1600808,AP
170025105,Abreulândia,1700251,TO
170030105,Aguiarnópolis,1700301,TO
170035005,Aliança do Tocantins,1700350,TO
170040005,Almas,1700400,TO
170070705,Alvorada,1700707,TO
170100205,Ananás,1701002,TO
170105105,Angico,1701051,TO
170110105,Aparecida do Rio Negro,1701101,TO
170130905,Aragominas,1701309,TO
170190305,Araguacema,1701903,TO
170200005,Araguaçu,1702000,TO
170210905,Araguaína,1702109,TO
170215805,Araguanã,1702158,TO
170220805,Araguatins,1702208,TO
170220810,Natal,1702208,TO
170230705,Arapoema,1702307,TO
170240605,Arraias,1702406,TO
170240610,Cana Brava,1702406,TO
170255405,Augustinópolis,1702554,TO
170270305,Aurora do Tocantins,1702703,TO
170290105,Axixá do Tocantins,1702901,TO
170300805,Babaçulândia,1703008,TO
170305705,Bandeirantes do Tocantins,1703057,TO
170307305,Barra do Ouro,1703073,TO
170310705,Barrolândia,1703107,TO
170320605,Bernardo Sayão,1703206,TO
170330505,Bom Jesus do Tocantins,1703305,TO
170360205,Brasilândia do Tocantins,1703602,TO
170370105,Brejinho de Nazaré,1703701,TO
170380005,Buriti do Tocantins,1703800,TO
170382605,Cachoeirinha,1703826,TO
170384205,Campos Lindos,1703842,TO
170386705,Cariri do Tocantins,1703867,TO
170388305,Carmolândia,1703883,TO
170389105,Carrasco Bonito,1703891,TO
170390905,Caseara,1703909,TO
170410505,Centenário,1704105,TO
170460005,Chapada de Areia,1704600,TO
170510205,Chapada da Natividade,1705102,TO
170550805,Colinas do Tocantins,1705508,TO
170555705,Combinado,1705557,TO
170560705,Conceição do Tocantins,1705607,TO
170600105,Couto Magalhães,1706001,TO
170610005,Cristalândia,1706100,TO
170625805,Crixás do Tocantins,1706258,TO
170650605,Darcinópolis,1706506,TO
170700905,Dianópolis,1707009,TO
170710805,Divinópolis do Tocantins,1707108,TO
170720705,Dois Irmãos do Tocantins,1707207,TO
170730605,Dueré,1707306,TO
170740505,Esperantina,1707405,TO
170755305,Fátima,1707553,TO
170765205,Figueirópolis,1707652,TO
170770210,Bielândia,1707702,TO
170770205,Filadélfia,1707702,TO
170820505,Formoso do Araguaia,1708205,TO
170825405,Fortaleza do Tabocão,1708254,TO
170830405,Goianorte,1708304,TO
170900515,Craolândia,1709005,TO
170900505,Goiatins,1709005,TO
170900510,Cartucho,1709005,TO
170930210,Mirandópolis,1709302,TO
170930205,Guaraí,1709302,TO
170950005,Gurupi,1709500,TO
170980705,Ipueiras,1709807,TO
171050805,Itacajá,1710508,TO
171070605,Itaguatins,1710706,TO
171090405,Itapiratins,1710904,TO
171110005,Itaporã do Tocantins,1711100,TO
171150605,Jaú do Tocantins,1711506,TO
171180305,Juarina,1711803,TO
171190205,Lagoa da Confusão,1711902,TO
171195105,Lagoa do Tocantins,1711951,TO
171200905,Lajeado,1712009,TO
171215705,Lavandeira,1712157,TO
171240510,Alto Bonito,1712405,TO
171240505,Lizarda,1712405,TO
171245405,Luzinópolis,1712454,TO
171250405,Marianópolis do Tocantins,1712504,TO
171270205,Mateiros,1712702,TO
171280105,Maurilândia do Tocantins,1712801,TO
171320505,Miracema do Tocantins,1713205,TO
171330405,Miranorte,1713304,TO
171360105,Monte do Carmo,1713601,TO
171370005,Monte Santo do Tocantins,1713700,TO
171380905,Palmeiras do Tocantins,1713809,TO
171395705,Muricilândia,1713957,TO
171420320,Príncipe,1714203,TO
171420305,Natividade,1714203,TO
171430205,Nazaré,1714302,TO
171488005,Nova Olinda,1714880,TO
171500205,Nova Rosalândia,1715002,TO
171510105,Novo Acordo,1715101,TO
171515005,Novo Alegre,1715150,TO
171525905,Novo Jardim,1715259,TO
171550705,Oliveira de Fátima,1715507,TO
171570505,Palmeirante,1715705,TO
171575405,Palmeirópolis,1715754,TO
171610905,Paraíso do Tocantins,1716109,TO
171620805,Paranã,1716208,TO
171630705,Pau D'Arco,1716307,TO
171650505,Pedro Afonso,1716505,TO
171650510,Porto Real,1716505,TO
171660405,Peixe,1716604,TO
171665305,Pequizeiro,1716653,TO
171670305,Colméia,1716703,TO
171700805,Pindorama do Tocantins,1717008,TO
171720605,Piraquê,1717206,TO
171750305,Pium,1717503,TO
171780005,Ponte Alta do Bom Jesus,1717800,TO
171790905,Ponte Alta do Tocantins,1717909,TO
171800605,Porto Alegre do Tocantins,1718006,TO
171820405,Porto Nacional,1718204,TO
171820425,Luzimangues,1718204,TO
171830305,Praia Norte,1718303,TO
171840205,Presidente Kennedy,1718402,TO
171845105,Pugmil,1718451,TO
171850105,Recursolândia,1718501,TO
171855005,Riachinho,1718550,TO
171865905,Rio da Conceição,1718659,TO
171870905,Rio dos Bois,1718709,TO
171875805,Rio Sono,1718758,TO
171880805,Sampaio,1718808,TO
171884005,Sandolândia,1718840,TO
171886505,Santa Fé do Araguaia,1718865,TO
171888105,Santa Maria do Tocantins,1718881,TO
171889905,Santa Rita do Tocantins,1718899,TO
171890710,Cangas,1718907,TO
171890715,Morro de São João,1718907,TO
171890705,Santa Rosa do Tocantins,1718907,TO
171900405,Santa Tereza do Tocantins,1719004,TO
172000205,Santa Terezinha do Tocantins,1720002,TO
172010105,São Bento do Tocantins,1720101,TO
172015005,São Félix do Tocantins,1720150,TO
172020005,São Miguel do Tocantins,1720200,TO
172025905,São Salvador do Tocantins,1720259,TO
172030905,São Sebastião do Tocantins,1720309,TO
172049905,São Valério,1720499,TO
172065505,Silvanópolis,1720655,TO
172080405,Sítio Novo do Tocantins,1720804,TO
172085305,Sucupira,1720853,TO
172090305,Taguatinga,1720903,TO
172093705,Taipas do Tocantins,1720937,TO
172097805,Talismã,1720978,TO
172100008,Buritirana,1721000,TO
172100005,Palmas,1721000,TO
172100015,Taquaruçu,1721000,TO
172110905,Tocantínia,1721109,TO
172120805,Tocantinópolis,1721208,TO
172125705,Tupirama,1721257,TO
172130705,Tupiratins,1721307,TO
172208105,Wanderlândia,1722081,TO
172210705,Xambioá,1722107,TO
210005505,Açailândia,2100055,MA
210010505,Afonso Cunha,2100105,MA
210015405,Água Doce do Maranhão,2100154,MA
210020405,Alcântara,2100204,MA
210020410,São João de Cortes,2100204,MA
210030305,Aldeias Altas,2100303,MA
210040205,Altamira do Maranhão,2100402,MA
210043605,Alto Alegre do Maranhão,2100436,MA
210047705,Alto Alegre do Pindaré,2100477,MA
210050105,Alto Parnaíba,2100501,MA
210050110,Curupá,2100501,MA
210055005,Amapá do Maranhão,2100550,MA
210060005,Amarante do Maranhão,2100600,MA
210070905,Anajatuba,2100709,MA
210070910,Porto das Gabarras,2100709,MA
210080805,Anapurus,2100808,MA
210083205,Apicum-Açu,2100832,MA
210087305,Araguanã,2100873,MA
210090705,Araioses,2100907,MA
210095605,Arame,2100956,MA
210100410,Bonfim do Arari,2101004,MA
210100405,Arari,2101004,MA
210110305,Axixá,2101103,MA
210120205,Bacabal,2101202,MA
210125105,Bacabeira,2101251,MA
210130105,Bacuri,2101301,MA
210135005,Bacurituba,2101350,MA
210140005,Balsas,2101400,MA
210150905,Barão de Grajaú,2101509,MA
210160805,Barra do Corda,2101608,MA
210170705,Barreirinhas,2101707,MA
210173105,Belágua,2101731,MA
210177205,Bela Vista do Maranhão,2101772,MA
210180605,Benedito Leite,2101806,MA
210190505,Bequimão,2101905,MA
210193905,Bernardo do Mearim,2101939,MA
210197005,Boa Vista do Gurupi,2101970,MA
210200205,Bom Jardim,2102002,MA
210203605,Bom Jesus das Selvas,2102036,MA
210207705,Bom Lugar,2102077,MA
210210105,Brejo,2102101,MA
210215005,Brejo de Areia,2102150,MA
210220005,Buriti,2102200,MA
210230910,Bacatuba,2102309,MA
210230905,Buriti Bravo,2102309,MA
210232505,Buriticupu,2102325,MA
210235805,Buritirana,2102358,MA
210237405,Cachoeira Grande,2102374,MA
210240805,Cajapió,2102408,MA
210250705,Cajari,2102507,MA
210250710,Boa Vista do Pindaré,2102507,MA
210255605,Campestre do Maranhão,2102556,MA
210260615,Estandarte,2102606,MA
210260605,Cândido Mendes,2102606,MA
210260610,Barão de Tromaí,2102606,MA
210270505,Cantanhede,2102705,MA
210275405,Capinzal do Norte,2102754,MA
210280405,Carolina,2102804,MA
210290305,Carutapera,2102903,MA
210300005,Caxias,2103000,MA
210310905,Cedral,2103109,MA
210312505,Central do Maranhão,2103125,MA
210315805,Centro do Guilherme,2103158,MA
210317405,Centro Novo do Maranhão,2103174,MA
210320805,Chapadinha,2103208,MA
210325705,Cidelândia,2103257,MA
210330710,Codozinho,2103307,MA
210330715,São Raimundo de Codó,2103307,MA
210330705,Codó,2103307,MA
210340605,Coelho Neto,2103406,MA
210350505,Colinas,2103505,MA
210355405,Conceição do Lago-Açu,2103554,MA
210360405,Coroatá,2103604,MA
210370305,Cururupu,2103703,MA
210375205,Davinópolis,2103752,MA
210380205,Dom Pedro,2103802,MA
210390105,Duque Bacelar,2103901,MA
210400805,Esperantinópolis,2104008,MA
210405705,Estreito,2104057,MA
210407305,Feira Nova do Maranhão,2104073,MA
